"id","kecamatan_id","kelurahan","kd_pos"
"70761","6118","Karatung I","95853"
"70762","6118","Karatung II","95853"
"70763","6118","Kauhis","95853"
"70764","6118","Lebo","95853"
"70765","6118","Mala","95853"
"70766","6118","Manumpitaeng","95853"
"70767","6118","Nahepese","95853"
"70768","6118","Pinebentengang","95853"
"70769","6118","Sesiwung","95853"
"70770","6118","Taloarane","95853"
"70771","6118","Taloarane I","95853"
"70772","6118","Tawoali","95853"
"70773","6119","Batunderang","95854"
"70774","6119","Bebalang","95854"
"70775","6119","Kaluwatu","95854"
"70776","6119","Laine","95854"
"70777","6119","Lapango","95854"
"70778","6119","Lapango I","95854"
"70779","6119","Lapepahe","95854"
"70780","6119","Lehimi Tariang","95854"
"70781","6119","Mawira","95854"
"70782","6119","Ngalipaeng Dua (II)","95854"
"70783","6119","Ngalipaeng Satu (I)","95854"
"70784","6119","Pindang","95854"
"70785","6119","Sowaeng (Mawira)","95854"
"70786","6120","Bukide","95856"
"70787","6120","Bukide Timur","95856"
"70788","6120","Nanedakele","95856"
"70789","6120","Nanusa","95856"
"70790","6120","Nusa","95856"
"70791","6121","Batuwingkung","95858"
"70792","6121","Bentung","95858"
"70793","6121","Binebas","95858"
"70794","6121","Birahi","95858"
"70795","6121","Bukide","95858"
"70796","6121","Bulo","95858"
"70797","6121","Kalagheng","95858"
"70798","6121","Laotongan","95858"
"70799","6121","Lesabe","95858"
"70800","6121","Lesabe I","95858"
"70801","6121","Malamenggu","95858"
"70802","6121","Mandoi","95858"
"70803","6121","Palareng","95858"
"70804","6121","Simueng","95858"
"70805","6122","Aha Patung","95858"
"70806","6122","Beeng","95858"
"70807","6122","Beeng Laut","95858"
"70808","6122","Bowone","95858"
"70809","6122","Hangke","95858"
"70810","6122","Lehupu","95858"
"70811","6122","Salurang","95858"
"70812","6122","Tambung","95858"
"70813","6122","Tenda","95858"
"70814","6123","Basauh","95858"
"70815","6123","Dalokaweng","95858"
"70816","6123","Malisade","95858"
"70817","6123","Pintareng","95858"
"70818","6123","Sampakang","95858"
"70819","6123","Tumalede","95858"
"70820","6124","Bira","95857"
"70821","6124","Biru","95857"
"70822","6124","Bowongkali","95857"
"70823","6124","Bungalawang","95857"
"70824","6124","Gunung","95857"
"70825","6124","Kulur I","95857"
"70826","6124","Kulur II","95857"
"70827","6124","Kuma","95857"
"70828","6124","Kuma I","95857"
"70829","6124","Malueng","95857"
"70830","6124","Miulu","95857"
"70831","6124","Palahanaeng","95857"
"70832","6124","Pelelangen","95857"
"70833","6124","Rendingan","95857"
"70834","6124","Sensong","95857"
"70835","6124","Talengen","95857"
"70836","6124","Tariangbaru","95857"
"70837","6124","Timbelang","95857"
"70838","6125","Bahu","95856"
"70839","6125","Beha","95856"
"70840","6125","Bengketang","95856"
"70841","6125","Bowongkulu","95856"
"70842","6125","Bowongkulu I","95856"
"70843","6125","Kalasuge","95856"
"70844","6125","Kalekube","95856"
"70845","6125","Kalekube I","95856"
"70846","6125","Kalurae","95856"
"70847","6125","Lenganeng","95856"
"70848","6125","Likuang","95856"
"70849","6125","Mala","95856"
"70850","6125","Moade","95856"
"70851","6125","Naha (Nahasahabe)","95856"
"70852","6125","Naha I","95856"
"70853","6125","Petta","95856"
"70854","6125","Petta Barat","95856"
"70855","6125","Petta Selatan","95856"
"70856","6125","Petta Timur","95856"
"70857","6125","Pusunge","95856"
"70858","6125","Raku","95856"
"70859","6125","Tarolang","95856"
"70860","6125","Tola","95856"
"70861","6125","Utaurano","95856"
"70862","6126","Apeng Sembeka","95811"
"70863","6126","Bungalawang","95811"
"70864","6126","Mahena","95813"
"70865","6126","Manente","95811"
"70866","6126","Santiago","95811"
"70867","6126","Sawang Bendar","95812"
"70868","6126","Soataloara I","95813"
"70869","6126","Soataloara II","95813"
"70870","6127","Akembawi","95818"
"70871","6127","Angges","95817"
"70872","6127","Kolongan Beha","95818"
"70873","6127","Kolongan Beha Baru","95815"
"70874","6127","Kolongan Mitung","95817"
"70875","6127","Pananekeng","95811"
"70876","6128","Batulewehe","95814"
"70877","6128","Dumuhung","95816"
"70878","6128","Enengpahembang","95815"
"70879","6128","Lesa","95812"
"70880","6128","Tapuang","95815"
"70881","6128","Tidore","95814"
"70882","6128","Tona I","95815"
"70883","6128","Tona II","95815"
"70884","6129","Balane","95855"
"70885","6129","Bebu","95855"
"70886","6129","Binala","95855"
"70887","6129","Dagho","95855"
"70888","6129","Hesang","95855"
"70889","6129","Kalama Darat","95855"
"70890","6129","Kalinda","95855"
"70891","6129","Kalinda I","95855"
"70892","6129","Lelipang","95855"
"70893","6129","Mahumu","95855"
"70894","6129","Mahumu I","95855"
"70895","6129","Mahumu II","95855"
"70896","6129","Makalakuhe","95855"
"70897","6129","Menggawa","95855"
"70898","6129","Menggawa II","95855"
"70899","6129","Nagha I (Satu)","95855"
"70900","6129","Nagha II (Dua)","95855"
"70901","6129","Pananaru","95855"
"70902","6129","Pokol","95855"
"70903","6129","Ulungpeliang","95855"
"70904","6130","Dalako Bembanahe","95854"
"70905","6130","Kahakitang","95854"
"70906","6130","Kalama","95854"
"70907","6130","Mahenggetang (Mahengetang)","95854"
"70908","6130","Para","95854"
"70909","6130","Para I","95854"
"70910","6130","Taleko Batusaiki","95854"
"70911","6131","Buang","95864"
"70912","6131","Dalinsaheng","95864"
"70913","6131","Karungo","95864"
"70914","6131","Lamanggo","95864"
"70915","6131","Tope","95864"
"70916","6132","Bumbiha","95862"
"70917","6132","Kanawong","95862"
"70918","6132","Lehi","95862"
"70919","6132","Makalehi","95862"
"70920","6132","Makalehi Timur","95862"
"70921","6132","Makalehi Utara","95862"
"70922","6132","Ondong","95862"
"70923","6132","Paniki","95862"
"70924","6132","Paseng","95862"
"70925","6132","Pehe","95862"
"70926","6132","Peling","95862"
"70927","6132","Pelingsawang","95862"
"70928","6133","Batusenggo","95862"
"70929","6133","Kapeta","95862"
"70930","6133","Laghaeng","95862"
"70931","6133","Mahuneni","95862"
"70932","6133","Makoa (Mekar Sari)","95862"
"70933","6133","Talawid","95862"
"70934","6133","Tanaki","95862"
"70935","6134","Batubulan","95862"
"70936","6134","Hiung","95862"
"70937","6134","Kawahang","95862"
"70938","6134","Kiawang","95862"
"70939","6134","Kinali","95862"
"70940","6134","Mini","95862"
"70941","6134","Nameng","95862"
"70942","6134","Winangun","95862"
"70943","6135","Beong","95861"
"70944","6135","Dompase","95861"
"70945","6135","Lai","95861"
"70946","6135","Salili","95861"
"70947","6136","Akesimbeka","95861"
"70948","6136","Apelawo","95861"
"70949","6136","Bahu","95861"
"70950","6136","Bebali","95861"
"70951","6136","Buise","95861"
"70952","6136","Bukide","95861"
"70953","6136","Dame","95861"
"70954","6136","Dame I","95861"
"70955","6136","Deahe (Beaha)","95861"
"70956","6136","Kanang","95861"
"70957","6136","Karalung","95861"
"70958","6136","Karalung Satu","95861"
"70959","6136","Lia","95861"
"70960","6136","Lia Satu","95861"
"70961","6136","Tarorane","95861"
"70962","6136","Tatahadeng (Tatehadeng)","95861"
"70963","6137","Balirangen","95861"
"70964","6137","Bandil","95861"
"70965","6137","Biau","95861"
"70966","6137","Biau Seha","95861"
"70967","6137","Binalu","95861"
"70968","6137","Buhias","95861"
"70969","6137","Kalihiang","95861"
"70970","6137","Lahopang","95861"
"70971","6137","Mala","95861"
"70972","6137","Matole","95861"
"70973","6137","Pahepa","95861"
"70974","6137","Pangirolong","95861"
"70975","6137","Sawang","95861"
"70976","6137","Tapile","95861"
"70977","6138","Apengsala","95863"
"70978","6138","Bahoi","95863"
"70979","6138","Balehumara","95863"
"70980","6138","Barangka Pehe","95863"
"70981","6138","Boto","95863"
"70982","6138","Haasi","95863"
"70983","6138","Laingpatehi","95863"
"70984","6138","Lesah","95863"
"70985","6138","Lesah Rende","95863"
"70986","6138","Mahangiang","95863"
"70987","6138","Mohonsawang","95863"
"70988","6138","Mulengan (Mulengen)","95863"
"70989","6138","Pahiama","95863"
"70990","6138","Pumpente","95863"
"70991","6138","Tulusang (Tulusan)","95863"
"70992","6139","Batumawira","95863"
"70993","6139","Bira Kimia (Birakiama)","95863"
"70994","6139","Birarikei","95863"
"70995","6139","Buha","95863"
"70996","6139","Humbia","95863"
"70997","6139","Kisihang","95863"
"70998","6140","Bawo","95863"
"70999","6140","Bawoleu","95863"
"71000","6140","Bulangan","95863"
"71001","6140","Lumbo","95863"
"71002","6140","Minanga","95863"
"71003","6140","W O","95863"
"71004","6141","Bantik Lama","95881"
"71005","6141","Bengel","95881"
"71006","6141","Beo","95881"
"71007","6141","Beo Bantik","95881"
"71008","6141","Beo Barat","95881"
"71009","6141","Beo Timur","95881"
"71010","6142","Matahit","95881"
"71011","6142","Niampak","95881"
"71012","6142","Niampak Utara","95881"
"71013","6142","Pampalu (Papmpalu)","95881"
"71014","6142","Rusoh (Russoh/Ruso)","95881"
"71015","6142","Tarohan","95881"
"71016","6142","Tarohan Selatan","95881"
"71017","6143","Awit","95881"
"71018","6143","Awit Selatan","95881"
"71019","6143","Lobbo","95881"
"71020","6143","Lobbo I","95881"
"71021","6143","Makatara","95881"
"71022","6143","Makatara Timur","95881"
"71023","6143","Rae","95881"
"71024","6143","Rae Selatan","95881"
"71025","6144","Akas","95872"
"71026","6144","Akas Balane","95872"
"71027","6144","Birang","95872"
"71028","6144","Damau","95872"
"71029","6144","Damau Bawone","95872"
"71030","6144","Ighik","95872"
"71031","6144","Peret","95872"
"71032","6144","Taduwale","95872"
"71033","6145","Bulude","95883"
"71034","6145","Bulude Selatan","95883"
"71035","6145","Essang","95883"
"71036","6145","Essang Selatan","95883"
"71037","6145","Lalue","95883"
"71038","6145","Lalue Tengah","95883"
"71039","6145","Lalue Utara","95883"
"71040","6145","Maririk","95883"
"71041","6146","Ambia","95883"
"71042","6146","Ambia Utara","95883"
"71043","6146","Batumbalango","95883"
"71044","6146","Ensem","95883"
"71045","6146","Ensem Timur","95883"
"71046","6146","Kuma","95883"
"71047","6146","Kuma Selatan","95883"
"71048","6146","Sambuara","95883"
"71049","6146","Sambuara Satu","95883"
"71050","6147","Apan","95883"
"71051","6147","Arangkaa","95883"
"71052","6147","Bambung","95883"
"71053","6147","Bambung Timur","95883"
"71054","6147","Bannada","95883"
"71055","6147","Gemeh","95883"
"71056","6147","Gemeh Raamata","95883"
"71057","6147","Gemeh Wantane","95883"
"71058","6147","Lahu","95883"
"71059","6147","Malat","95883"
"71060","6147","Malat Utara","95883"
"71061","6147","Mamahan","95883"
"71062","6147","Mamahan Barat","95883"
"71063","6147","Taruan","95883"
"71064","6147","Taturan","95883"
"71065","6148","Bulude","95872"
"71066","6148","Bulude Selatan","95872"
"71067","6148","Kabaruan","95872"
"71068","6148","Kabaruan Timur","95872"
"71069","6148","Kordakel","95872"
"71070","6148","Mangaran","95872"
"71071","6148","Pangeran","95872"
"71072","6148","Pannulan","95872"
"71073","6148","Pantuge (Patuge)","95872"
"71074","6148","Pantuge Timur (Patuge Timur)","95872"
"71075","6148","Rarange","95872"
"71076","6148","Taduna","95872"
"71077","6149","Alude","95871"
"71078","6149","Kalongan","95871"
"71079","6149","Kalongan Selatan","95871"
"71080","6149","Kalongan Utara","95871"
"71081","6149","Musi I","95871"
"71082","6150","Lirung","95871"
"71083","6150","Lirung I","95871"
"71084","6150","Lirung Matane","95871"
"71085","6150","Musi","95871"
"71086","6150","Sereh","95871"
"71087","6150","Sereh I","95871"
"71088","6150","Talolang","95871"
"71089","6151","Ambela","95885"
"71090","6151","Kiama","95885"
"71091","6151","Kiama Barat","95885"
"71092","6151","Kiama Maredaren","95885"
"71093","6151","Mala","95885"
"71094","6151","Mala Timur","95885"
"71095","6151","Mala Timur I","95885"
"71096","6151","Melonguane","95885"
"71097","6151","Melonguane Timur","95885"
"71098","6151","Sawang","95885"
"71099","6151","Sawang Utara","95885"
"71100","6151","Tarun","95885"
"71101","6151","Tarun Selatan","95885"
"71102","6152","Bowombaru (Bawombaru)","95885"
"71103","6152","Bowombaru Tengah","95885"
"71104","6152","Bowombaru Utara","95885"
"71105","6152","Tule","95885"
"71106","6152","Tule Tengah","95885"
"71107","6152","Tule Utara","95885"
"71108","6153","Miangas","95884"
"71109","6154","Moronge","95871"
"71110","6154","Moronge I","95871"
"71111","6154","Moronge II","95871"
"71112","6154","Moronge Selatan","95871"
"71113","6154","Moronge Selatan I","95871"
"71114","6154","Moronge Selatan II","95871"
"71115","6155","Dampulis","95884"
"71116","6155","Dampulis Selatan","95884"
"71117","6155","Kakorotan","95884"
"71118","6155","Karatung","95884"
"71119","6155","Karatung Selatan","95884"
"71120","6155","Karatung Tengah","95884"
"71121","6155","Laluhe","95884"
"71122","6155","Marampit","95884"
"71123","6155","Marampit Timur","95884"
"71124","6156","Daran","95882"
"71125","6156","Daran Utara","95882"
"71126","6156","Pulutan","95882"
"71127","6156","Pulutan Selatan","95882"
"71128","6156","Pulutan Utara","95882"
"71129","6157","Alo","95882"
"71130","6157","Alo Utara","95882"
"71131","6157","Bantane","95882"
"71132","6157","Bantane Utara","95882"
"71133","6157","Nunu","95882"
"71134","6157","Nunu Utara","95882"
"71135","6157","Parangen","95882"
"71136","6157","Rainis","95882"
"71137","6157","Rainis Baru Penga","95882"
"71138","6157","Tabang","95882"
"71139","6157","Tabang Barat","95882"
"71140","6158","Balang","95871"
"71141","6158","Bitunuris","95871"
"71142","6158","Bitunuris Selatan","95871"
"71143","6158","Dalum","95871"
"71144","6158","Salibabu","95871"
"71145","6158","Salibabu Utara","95871"
"71146","6159","Ammat","95882"
"71147","6159","Ammat Selatan","95882"
"71148","6159","Binalang","95882"
"71149","6159","Binalang Timur","95882"
"71150","6159","Dapalan","95882"
"71151","6159","Dapihe","95882"
"71152","6159","Ganalo","95882"
"71153","6159","Riung","95882"
"71154","6159","Riung Utara","95882"
"71155","6159","Tuabatu","95882"
"71156","6159","Tuabatu Barat","95882"
"71157","6160","Eris","95683"
"71158","6160","Maumbi","95683"
"71159","6160","Ranomerut","95683"
"71160","6160","Tandengan","95683"
"71161","6160","Tandengan Satu","95683"
"71162","6160","Telap","95683"
"71163","6160","Touliang Oki","95683"
"71164","6160","Watumea","95683"
"71165","6161","Kaweng","95682"
"71166","6161","Kayuwatu","95682"
"71167","6161","Mahembang","95682"
"71168","6161","Makalelon","95682"
"71169","6161","Pahaleten","95682"
"71170","6161","Paslaten","95682"
"71171","6161","Rinondor","95682"
"71172","6161","Sendangan","95682"
"71173","6161","Talikuran","95682"
"71174","6161","Toulimembet","95682"
"71175","6161","Tounelet","95682"
"71176","6161","Tumpaan","95682"
"71177","6161","Wineru","95682"
"71178","6162","Bukit Tinggi","95682"
"71179","6162","Kalawiran","95682"
"71180","6162","Panasen","95682"
"71181","6162","Passo (Paso)","95682"
"71182","6162","Simbel","95682"
"71183","6162","Totolan","95682"
"71184","6162","Touliang","95682"
"71185","6162","Tountimomor","95682"
"71186","6162","Wailang","95682"
"71187","6162","Wasian","95682"
"71188","6163","Kanonang Tiga","95692"
"71189","6163","Kinali","95692"
"71190","6163","Kinali Satu","95692"
"71191","6163","Sendangan","95692"
"71192","6163","Sendangan Selatan","95692"
"71193","6163","Sendangan Tengah","95692"
"71194","6163","Tondegesan","95692"
"71195","6163","Tondegesan I","95692"
"71196","6163","Tondegesan II","95692"
"71197","6163","Uner Satu","95692"
"71198","6164","Kanonang Dua","95692"
"71199","6164","Kanonang Empat","95692"
"71200","6164","Kanonang Lima","95692"
"71201","6164","Kanonang Satu","95692"
"71202","6164","Kayuum (Kayuuwi)","95692"
"71203","6164","Kayuuwi Satu","95692"
"71204","6164","Ranolambot","95692"
"71205","6164","Tombasian Atas","95692"
"71206","6164","Tombasian Atas Satu","95692"
"71207","6164","Tombasian Bawah","95692"
"71208","6165","Kiawa Dua","95692"
"71209","6165","Kiawa Dua Barat","95692"
"71210","6165","Kiawa Dua Timur","95692"
"71211","6165","Kiawa Satu","95692"
"71212","6165","Kiawa Satu Barat","95692"
"71213","6165","Kiawa Satu Utara","95692"
"71214","6165","Talikuran","95692"
"71215","6165","Talikuran Barat","95692"
"71216","6165","Talikuran Utara","95692"
"71217","6165","Uner","95692"
"71218","6166","Kalawiran","95684"
"71219","6166","Kayu Besi","95684"
"71220","6166","Kinaselon (Kinaleosan)","95684"
"71221","6166","Kolongan","95684"
"71222","6166","Kolongan I","95684"
"71223","6166","Kombi","95684"
"71224","6166","Lalumpe","95684"
"71225","6166","Makalisung","95684"
"71226","6166","Ranowangko Dua","95684"
"71227","6166","Rerer","95684"
"71228","6166","Rerer I","95684"
"71229","6166","Sawangan","95684"
"71230","6166","Tulap","95684"
"71231","6167","Ampreng","95694"
"71232","6167","Kopiwangker","95694"
"71233","6167","Koyawas","95694"
"71234","6167","Lowian","95694"
"71235","6167","Noongan I","95694"
"71236","6167","Noongan II","95694"
"71237","6167","Noongan III","95694"
"71238","6167","Paslateh (Paslaten)","95694"
"71239","6167","Raranon","95694"
"71240","6167","Raringis","95694"
"71241","6167","Raringis Selatan","95694"
"71242","6167","Raringis Utara","95694"
"71243","6167","Tounelet","95694"
"71244","6167","Tumaratas I","95694"
"71245","6167","Tumaratas II","95694"
"71246","6167","Walewangko","95694"
"71247","6168","Atep","95694"
"71248","6168","Atep Satu","95694"
"71249","6168","Kaayuran Atas","95694"
"71250","6168","Kaayuran Bawah","95694"
"71251","6168","Kawatak","95694"
"71252","6168","Manembo","95694"
"71253","6168","Palamba","95694"
"71254","6168","Rumbia","95694"
"71255","6168","Temboan","95694"
"71256","6168","Winebetan","95694"
"71257","6169","Amongena Dua (II)","95694"
"71258","6169","Amongena Satu (I)","95694"
"71259","6169","Amongena Tiga","95694"
"71260","6169","Karondoran","95694"
"71261","6169","Sumarayar","95694"
"71262","6169","Teep","95694"
"71263","6169","Waleure","95694"
"71264","6169","Wolaang","95694"
"71265","6170","Karumenga","95694"
"71266","6170","Taraitak","95694"
"71267","6170","Taraitak Satu","95694"
"71268","6170","Tempang I","95694"
"71269","6170","Tempang II","95694"
"71270","6170","Tempang III","95694"
"71271","6170","Toraget","95694"
"71272","6170","Walantakan","95694"
"71273","6171","Atep Oki","95683"
"71274","6171","Kaleosan","95683"
"71275","6171","Kapataran","95683"
"71276","6171","Kapataran Satu","95683"
"71277","6171","Karor","95683"
"71278","6171","Kayuroya","95683"
"71279","6171","Parentek","95683"
"71280","6171","Seretan","95683"
"71281","6171","Seretan Timur","95683"
"71282","6171","Watulaney","95683"
"71283","6171","Watulaney Amian","95683"
"71284","6172","Agotey","95661"
"71285","6172","Kalasey Dua","95661"
"71286","6172","Kalasey Satu","95661"
"71287","6172","Koha","95661"
"71288","6172","Koha Barat","95661"
"71289","6172","Koha Selatan","95661"
"71290","6172","Koha Timur","95661"
"71291","6172","Tateli","95661"
"71292","6172","Tateli Dua","95661"
"71293","6172","Tateli Satu","95661"
"71294","6172","Tateli Tiga","95661"
"71295","6172","Tateli Weru","95661"
"71296","6173","Kali","95661"
"71297","6173","Kali Selatan","95661"
"71298","6173","Lotta","95661"
"71299","6173","Pineleng Dua","95661"
"71300","6173","Pineleng Dua Indah","95661"
"71301","6173","Pineleng Satu","95661"
"71302","6173","Pineleng Satu Timur","95661"
"71303","6173","Sea","95661"
"71304","6173","Sea I","95661"
"71305","6173","Sea II","95661"
"71306","6173","Sea Mitra","95661"
"71307","6173","Sea Tumpengan","95661"
"71308","6173","Warembungan","95661"
"71309","6173","Winangun Atas","95661"
"71310","6174","Kaima","95681"
"71311","6174","Kasuratan","95681"
"71312","6174","Leleko","95681"
"71313","6174","Parepei (Parepey)","95681"
"71314","6174","Paslaten","95681"
"71315","6174","Pulutan","95681"
"71316","6174","Sendangan","95681"
"71317","6174","Sinuian","95681"
"71318","6174","Talikuran","95681"
"71319","6174","Tampusu","95681"
"71320","6174","Timu","95681"
"71321","6175","Kauneran","95691"
"71322","6175","Kauneran Satu","95691"
"71323","6175","Kolongan Atas","95691"
"71324","6175","Kolongan Atas Dua","95691"
"71325","6175","Kotongan Atas Satu","95691"
"71326","6175","Leilem","95691"
"71327","6175","Leilem Dua","95691"
"71328","6175","Leilem Tiga","95691"
"71329","6175","Rambunan","95691"
"71330","6175","Rambunan Amian","95691"
"71331","6175","Sandangan Satu","95691"
"71332","6175","Sawangan","95691"
"71333","6175","Sendangan","95691"
"71334","6175","Talikuran","95691"
"71335","6175","Talikuran Satu","95691"
"71336","6175","Timbukar","95691"
"71337","6175","Tincep","95691"
"71338","6175","Tounelet","95691"
"71339","6175","Tounelet Satu","95691"
"71340","6176","Borgo","95651"
"71341","6176","Kumu","95651"
"71342","6176","Mokupa","95651"
"71343","6176","Pinasungkulan","95651"
"71344","6176","Poopoh","95651"
"71345","6176","Ranowangko","95651"
"71346","6176","Sarani Matani","95651"
"71347","6176","Senduk","95651"
"71348","6176","Tambala","95651"
"71349","6176","Teling","95651"
"71350","6177","Lemoh","95651"
"71351","6177","Lemoh Barat","95651"
"71352","6177","Lemoh Timur","95651"
"71353","6177","Lemoh Uner","95651"
"71354","6177","Lolah","95651"
"71355","6177","Lolah Dua","95651"
"71356","6177","Lolah Satu","95651"
"71357","6177","Lolah Tiga","95651"
"71358","6177","Ranotongkor","95651"
"71359","6177","Ranotongkor Timur","95651"
"71360","6178","Kamangta","95661"
"71361","6178","Kembes Dua","95661"
"71362","6178","Kembes Satu","95661"
"71363","6178","Koka","95661"
"71364","6178","Rumengkor","95661"
"71365","6178","Rumengkor Dua","95661"
"71366","6178","Rumengkor Satu","95661"
"71367","6178","Sawangan","95661"
"71368","6178","Suluan","95661"
"71369","6178","Tikela","95661"
"71370","6178","Tombuluan","95661"
"71371","6179","Kamanga","95693"
"71372","6179","Kamanga Dua","95693"
"71373","6179","Liba","95693"
"71374","6179","Sendangan","95693"
"71375","6179","Talikuran","95693"
"71376","6179","Tember","95693"
"71377","6179","Tempok","95693"
"71378","6179","Tempok Selatan","95693"
"71379","6179","Tolok","95693"
"71380","6179","Tolok Satu","95693"
"71381","6180","Penaesaan","95693"
"71382","6180","Pinabetengan","95693"
"71383","6180","Pinabetengan Selatan","95693"
"71384","6180","Pinabetengan Utara","95693"
"71385","6180","Tompaso Dua","95693"
"71386","6180","Tompaso Dua Utara","95693"
"71387","6180","Tonsewer","95693"
"71388","6180","Tonsewer Selatan","95693"
"71389","6180","Touure","95693"
"71390","6180","Touure Dua","95693"
"71391","6181","Masarang","95616"
"71392","6181","Rerewokan","95615"
"71393","6181","Rinegetan","95617"
"71394","6181","Roong","95617"
"71395","6181","Tounkuramber","95616"
"71396","6181","Tuutu","95617"
"71397","6181","Watulambot","95615"
"71398","6181","Wawalintouan","95616"
"71399","6181","Wewelen","95615"
"71400","6182","Koya","95618"
"71401","6182","Maesa Unima","95618"
"71402","6182","Peleloan","95619"
"71403","6182","Tataaran Dua (II)","95618"
"71404","6182","Tataaran Patar","95619"
"71405","6182","Tataaran Satu (I)","95618"
"71406","6182","Tounsaru","95619"
"71407","6182","Urongo","95619"
"71408","6183","Katinggolan","95612"
"71409","6183","Kendis","95613"
"71410","6183","Kiniar","95611"
"71411","6183","Liningaan","95612"
"71412","6183","Luaan","95614"
"71413","6183","Makalonsouw","95612"
"71414","6183","Papakelan","95612"
"71415","6183","Ranowangko","95613"
"71416","6183","Taler","95611"
"71417","6183","Toulour","95611"
"71418","6183","Wengkol","95613"
"71419","6184","Kampung Jawa","95614"
"71420","6184","Kembuan","95615"
"71421","6184","Kembuan Satu","95615"
"71422","6184","Marawas","95614"
"71423","6184","Sasaran","95615"
"71424","6184","Sumalangka","95615"
"71425","6184","Tonsea Lama","95371"
"71426","6184","Wulauan (Wulaoan)","95614"
"71427","6185","Bitung","95954"
"71428","6185","Buyungon","95954"
"71429","6185","Kilometer Tiga","95954"
"71430","6185","Lewet","95954"
"71431","6185","Ranoketang Tua","95954"
"71432","6185","Ranoyapo","95954"
"71433","6185","Uwuran Dua","95954"
"71434","6185","Uwuran Satu","95954"
"71435","6186","Elusan","95955"
"71436","6186","Kapitu","95955"
"71437","6186","Kawangkoan Bawah","95955"
"71438","6186","Pondos","95955"
"71439","6186","Rumoong Bawah","95955"
"71440","6186","Teep","95955"
"71441","6186","Tewasen","95955"
"71442","6186","Wakan","95955"
"71443","6187","Kota Menara","95954"
"71444","6187","Lopana","95954"
"71445","6187","Malenos Baru","95954"
"71446","6187","Maliku","95954"
"71447","6187","Maliku Satu","95954"
"71448","6187","Pinaling","95954"
"71449","6187","Pondang","95954"
"71450","6187","Ranomea","95954"
"71451","6187","Ritey","95954"
"71452","6188","Kumelembuai","95956"
"71453","6188","Kumelembuai Atas","95956"
"71454","6188","Kumelembuai Dua","95956"
"71455","6188","Kumelembuai Satu","95956"
"71456","6188","Lolombulan Makasili","95956"
"71457","6188","Makasili","95956"
"71458","6188","Malola","95956"
"71459","6188","Malola Satu","95956"
"71460","6189","Bojonegoro","95357"
"71461","6189","Kinamang","95357"
"71462","6189","Kinamang I","95357"
"71463","6189","Kinaweruan","95357"
"71464","6189","Liningaan","95357"
"71465","6189","Lowian","95357"
"71466","6189","Lowian Satu","95357"
"71467","6189","Tambelang","95357"
"71468","6189","Temboan","95357"
"71469","6189","Tumani","95357"
"71470","6190","Kakenturan","95958"
"71471","6190","Kakenturan Barat","95958"
"71472","6190","Linelean","95958"
"71473","6190","Makaaruyen","95958"
"71474","6190","Mokobang","95958"
"71475","6190","Palelon","95958"
"71476","6190","Pinasungkulan","95958"
"71477","6190","Pinasungkulan Utara","95958"
"71478","6190","Sinisir","95958"
"71479","6190","Wulurmaatus","95958"
"71480","6191","Lalumpe","95956"
"71481","6191","Motoling","95956"
"71482","6191","Motoling Dua","95956"
"71483","6191","Motoling Mawale","95956"
"71484","6191","Motoling Satu","95956"
"71485","6191","Picuan Baru","95956"
"71486","6191","Raanan Lama","95956"
"71487","6192","Keroit","95956"
"71488","6192","Raanan Baru","95956"
"71489","6192","Raanan Baru Dua","95956"
"71490","6192","Raanan Baru Satu","95956"
"71491","6192","Tondey (Tondei)","95956"
"71492","6192","Tondey Dua","95956"
"71493","6192","Tondey Satu","95956"
"71494","6192","Toyopon","95956"
"71495","6193","Karimbow","95956"
"71496","6193","Karimbow Talikuran","95956"
"71497","6193","Picuan","95999"
"71498","6193","Picuan Satu","95999"
"71499","6193","Tokin","95956"
"71500","6193","Tokin Baru","95956"
"71501","6193","Wanga","95956"
"71502","6193","Wanga Amongena","95956"
"71503","6194","Beringin","95999"
"71504","6194","Lompad","95999"
"71505","6194","Lompad Baru","95999"
"71506","6194","Mopolo","95999"
"71507","6194","Pontak","95999"
"71508","6194","Pontak Satu","95999"
"71509","6194","Poopo","95999"
"71510","6194","Poopo Barat","95999"
"71511","6194","Poopo Utara","95999"
"71512","6194","Powalutan","95999"
"71513","6194","Ranoyapo (Ranoiapo)","95999"
"71514","6195","Aergale","95959"
"71515","6195","Blongko","95959"
"71516","6195","Boyong Pante","95959"
"71517","6195","Durian","95959"
"71518","6195","Ongkaw Dua","95959"
"71519","6195","Ongkaw Satu","95959"
"71520","6195","Poigar Dua","95959"
"71521","6195","Poigar Satu","95959"
"71522","6195","Tanamon","95959"
"71523","6195","Tiniwangko (Tiniawangko)","95959"
"71524","6196","Kapoyah (Kapoya)","95953"
"71525","6196","Pinapalangkow (Pinapalangkon)","95953"
"71526","6196","Suluun Dua","95953"
"71527","6196","Suluun Empat","95953"
"71528","6196","Suluun Satu","95953"
"71529","6196","Suluun Tiga","95953"
"71530","6196","Talaitad","95953"
"71531","6196","Talaitad Utara","95953"
"71532","6197","Kaneyan","95953"
"71533","6197","Koreng","95953"
"71534","6197","Lansot","95953"
"71535","6197","Lansot Timur","95953"
"71536","6197","Pinamorongan","95953"
"71537","6197","Romoong Atas","95953"
"71538","6197","Romoong Atas Dua","95953"
